"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.","2007","Nova Scotia and New Brunswick, Canada (between 45840?N and 4680?N, and 64810?E and 64830?E)",27,1,"GNM_137_1",1,"GNM_137_1",1,"GNM_137_1_1","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",6,"mean",0.9,0.9,"SD",44,44,5.5,"mean",1,1,"SD",23,44,"Clutch size","Reproduction","include","We categorize all the proxies coming from Tachycineta bicolor as belonging to parental care hypothesis. Since the bird does not show this behaviour in the wild, we think it is likely that courtship hypothesis is not at play. However, we will run a sensitivity analysis for this with only proxies such as blowflies and fleas number to ensure robustness of our results.",1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) *** Should we also add nest initiation date as a proxy of fitness (marked in orange), I think not because the direction of this relationship won't be necessarily clear","SD","I would give no nest reuse since authors state that they clear the nest before the experiment started in 2000. Authors also clearly state that the green nest material was added after egg laying began. Here neither male nor females add GNM in nature. How do we use Clutch size as a proxy for courtship hypothesis in this case?","no","yes","no",1,1,"clutch_size"
"GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.","2007","Nova Scotia and New Brunswick, Canada (between 45840?N and 4680?N, and 64810?E and 64830?E)",28,1,"GNM_137_1",1,"GNM_137_1",2,"GNM_137_1_2","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",5.3,"mean",1.4,1.4,"SD",44,44,5.1,"mean",1.1,1.1,"SD",23,44,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD","Here neither male nor females add GNM in nature. How do we use number of nestlings as a proxy for courtship hypothesis in this case?","no","yes","no",1,1,"number_of_nestling"
"GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.","2007","Nova Scotia and New Brunswick, Canada (between 45840?N and 4680?N, and 64810?E and 64830?E)",29,1,"GNM_137_1",1,"GNM_137_1",3,"GNM_137_1_3","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",5,"mean",1.8,1.8,"SD",44,44,5.1,"mean",1.1,1.1,"SD",23,44,"number of fledged","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD",NA,"no","yes","no",1,1,"number_of_fledgling"
"GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.","2007","Nova Scotia and New Brunswick, Canada (between 45840?N and 4680?N, and 64810?E and 64830?E)",30,1,"GNM_137_1",1,"GNM_137_1",4,"GNM_137_1_4","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",23.5,"mean",1.3,1.3,"SD",44,44,23.8,"mean",1.2,1.2,"SD",23,44,"nestlings mass (g)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD",NA,"no","yes","no",1,1,"nestling_mass"
"GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.","2007","Nova Scotia and New Brunswick, Canada (between 45840?N and 4680?N, and 64810?E and 64830?E)",31,1,"GNM_137_1",1,"GNM_137_1",5,"GNM_137_1_5","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",3.3,"mean",5,5,"SD",44,44,2.5,"mean",3.9,3.9,"SD",23,44,"Blowfly pupae","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 1","Arthropod","a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD",NA,"no","yes","no",1,1,"blowflies_number"
"GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.","2007","Nova Scotia and New Brunswick, Canada (between 45840?N and 4680?N, and 64810?E and 64830?E)",32,1,"GNM_137_1",1,"GNM_137_1",6,"GNM_137_1_6","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",418.8,"mean",220.8,220.8,"SD",44,44,773,"mean",422.8,422.8,"SD",23,44,"Fleas per nest","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 1","Arthropod","a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD",NA,"no","yes","no",1,1,"fleas_number"
"GNM_137","included",NA,"PCA scores (negative)","Shutler D.; Campbell A. A.","2007","Nova Scotia and New Brunswick, Canada (between 45840?N and 4680?N, and 64810?E and 64830?E)",33,1,"GNM_137_1",1,"GNM_137_1",7,"GNM_137_1_7","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",-0.6,"mean",1.5,1.5,"SD",44,44,0.3,"mean",1.6,1.6,"SD",23,44,"Nestling Size (PCA)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","weird values of mean and dispersion (coming from PCA)","SD",NA,"no","yes","no",1,1,"nestling_size"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",35,1,"GNM_152_1",1,"GNM_152_1",1,"GNM_152_1_1","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",5,"mean",0.37,1.1700427342623,"SE",10,5,5.6,"mean",0.15,0.49749371855331,"SE",11,5,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the extra addition of green nest material vs. normally added by birds as the control since the larger the amount of GNM, larger could be the effect and consider this as comparision type 4","no","yes","yes",2,2,"clutch_size"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",36,1,"GNM_152_1",1,"GNM_152_1",2,"GNM_152_1_2","Sturnus vulgaris","Birds add green material","blank",2,1,1,"both",5.6,"mean",0.15,0.49749371855331,"SE",11,5.5,5.5,"mean",0.29,0.58,"SE",4,5.5,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the unmanipualted as treatment (since birds bring gnm) and the removal of gnm (blank) as the control","no","yes","yes",2,2,"clutch_size"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",37,1,"GNM_152_1",1,"GNM_152_1",3,"GNM_152_1_3","Sturnus vulgaris","Birds add green material+Extra from author","blank",2,1,1,"both",5,"mean",0.37,1.1700427342623,"SE",10,5,5.5,"mean",0.29,0.58,"SE",4,5,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the addition of green nest material as a treatment vs. removal (therefore blank) as the control)","no","yes","yes",2,2,"clutch_size"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",38,1,"GNM_152_1",1,"GNM_152_1",4,"GNM_152_1_4","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",4.5,"mean",0.76,2.1496046148071,"SE",8,4,5.6,"mean",0.22,0.695701085237044,"SE",10,4,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"number_of_nestling"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",39,1,"GNM_152_1",1,"GNM_152_1",5,"GNM_152_1_5","Sturnus vulgaris","Birds add green material","blank",2,1,1,"both",5.6,"mean",0.22,0.695701085237044,"SE",10,5,5.25,"mean",0.25,0.5,"SE",4,5,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"number_of_nestling"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",40,1,"GNM_152_1",1,"GNM_152_1",6,"GNM_152_1_6","Sturnus vulgaris","Birds add green material+Extra from author","blank",2,1,1,"both",4.5,"mean",0.76,2.1496046148071,"SE",8,4,5.25,"mean",0.25,0.5,"SE",4,4,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"number_of_nestling"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",41,1,"GNM_152_1",1,"GNM_152_1",7,"GNM_152_1_7","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",2.63,"mean",0.84,2.3758787847868,"SE",8,4,2.7,"mean",0.82,2.59306768133807,"SE",10,4,"number of fledlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"number_of_fledgling"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",42,1,"GNM_152_1",1,"GNM_152_1",8,"GNM_152_1_8","Sturnus vulgaris","Birds add green material","blank",2,1,1,"both",2.7,"mean",0.82,2.59306768133807,"SE",10,5,4.25,"mean",0.48,0.96,"SE",4,5,"number of fledlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"number_of_fledgling"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",43,1,"GNM_152_1",1,"GNM_152_1",9,"GNM_152_1_9","Sturnus vulgaris","Birds add green material+Extra from author","blank",2,1,1,"both",2.63,"mean",0.84,2.3758787847868,"SE",8,4,4.25,"mean",0.48,0.96,"SE",4,4,"number of fledlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"number_of_fledgling"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",44,1,"GNM_152_1",1,"GNM_152_1",10,"GNM_152_1_10","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,0,"CH",11.1,"mean",2.14,6.76727419276033,"SE",10,5,8.36,"mean",1.36,4.51060971488334,"SE",11,5,"courtship time (days)","Behaviour","include","Authors measured this as ""interval between first appearance of greenery to first egg""",-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"courtship_time"
"GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",45,1,"GNM_152_1",1,"GNM_152_1",11,"GNM_152_1_11","Sturnus vulgaris","Birds add green material","blank",2,1,0,"CH",8.36,"mean",1.36,4.51060971488334,"SE",11,5.5,11,"mean",3.72,7.44,"SE",4,5.5,"courtship time (days)","Behaviour","include","Authors measured this as ""interval between first appearance of greenery to first egg""",-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"courtship_time"
